name,country,alpha_two_code,web_pages
University of Arkansas System eVersity,United States,US,https://www.uasys.edu/
ECPI University,United States,US,https://www.ecpi.edu/
University of Mary Washington,United States,US,https://www.umw.edu/
Baldwin Wallace University,United States,US,https://www.bw.edu/
California State University Channel Islands,United States,US,https://www.csuci.edu/
Brandman University,United States,US,https://www.brandman.edu/
United States Coast Guard Academy,United States,US,http://www.uscga.edu/
Athens State University,United States,US,http://www.athens.edu/
The Scripps Research Institute,United States,US,https://scripps.edu/
Eastern Florida State College,United States,US,http://www.easternflorida.edu/
Western New England University,United States,US,http://www1.wne.edu/
King University,United States,US,https://king.edu/
Georgia Gwinnett College,United States,US,https://ggc.edu/
Trident University,United States,US,https://www.trident.edu/
Alliant International University,United States,US,https://www.alliant.edu/
Mississippi Valley State University,United States,US,https://mvsu.edu/
Roosevelt University,United States,US,https://www.roosevelt.edu/
ITT Technical Institute,United States,US,http://itt-tech.info/
Illinois Eastern Community Colleges,United States,US,https://iecc.edu/
Park University,United States,US,https://park.edu/
Icahn School of Medicine at Mount Sinai,United States,US,http://icahn.mssm.edu/
Utah Valley University,United States,US,https://uvu.edu/
Wisconsin Lutheran College,United States,US,http://www.wlc.edu/
Riverside Community College District,United States,US,http://www.rccd.edu/
Wake Forest Baptist Health,United States,US,http://www.wakehealth.edu/
University of Massachusetts Boston,United States,US,https://www.umb.edu/
Florida Polytechnic University,United States,US,https://floridapoly.edu/
Wagner College,United States,US,https://wagner.edu/
Wilmington University,United States,US,https://www.wilmu.edu/
International Technological University,United States,US,https://itu.edu/
Young Harris College,United States,US,https://www.yhc.edu/
University of Findlay,United States,US,https://www.findlay.edu/
Philadelphia College of Osteopathic Medicine,United States,US,https://www.pcom.edu/
Yosemite Community College District,United States,US,https://www.yosemite.edu/
Coastal Alabama Community College,United States,US,http://www.coastalalabama.edu/
Purdue University Northwest,United States,US,https://www.pnw.edu/
Columbia Basin College,United States,US,http://www.columbiabasin.edu/
Seattle Colleges,United States,US,https://www.seattlecolleges.edu/
Lipscomb University,United States,US,https://www.lipscomb.edu/
Tiffin University,United States,US,http://www.tiffin.edu/
NorthCap University,India,IN,http://www.ncuindia.edu/
Troy University,United States,US,https://troy.edu/
42 US,United States,US,http://www.42.us.org/
California Baptist University,United States,US,http://www.calbaptist.edu/
Stevenson University,United States,US,http://www.stevenson.edu/
Marine Biological Laboratory,United States,US,http://www.mbl.edu/
Maryville University,United States,US,http://www.maryville.edu/
The Art Institutes,United States,US,http://www.aii.edu/
University of Mississippi Medical Center,United States,US,http://www.umc.edu/
University of Central Oklahoma,United States,US,http://www.uco.edu/
Hallmark University,United States,US,http://www.hallmarkuniversity.edu/
Keiser University,United States,US,http://www.keiseruniversity.edu/
St. Johns River State College,United States,US,http://www.sjrstate.edu/
Indian River State College,United States,US,http://www.irsc.edu/
Barnard College,United States,US,http://www.barnard.edu/
California Southern University,United States,US,http://www.calsouthern.edu/
University of La Verne,United States,US,http://www.laverne.edu/
Washington & Jefferson College,United States,US,http://www.washjeff.edu/
University of the People,United States,US,http://www.uopeople.edu/
Touro College,United States,US,http://www.touro.edu/
New Jersey City University,United States,US,http://www.njcu.edu/
Lander University,United States,US,http://www.lander.edu/
SUNY Maritime College,United States,US,http://www.sunymaritime.edu/
Lesley University,United States,US,http://www.lesley.edu/
Laurus College,United States,US,http://www.lauruscollege.edu/
National Park College,United States,US,http://www.np.edu/
Oklahoma Christian University,United States,US,http://www.oc.edu/
San Diego Christian College,United States,US,http://www.sdcc.edu/
SANS Technology Institute,United States,US,http://www.sans.edu/
Pasco-Hernando State College,United States,US,http://www.phsc.edu/
New College of Florida,United States,US,http://www.ncf.edu/
Grand Canyon University,United States,US,http://www.gcu.edu/
Cold Spring Harbor Laboratory,United States,US,http://www.cshl.edu/
Albany State University,United States,US,http://www.asurams.edu/
Lasell College,United States,US,http://www.lasell.edu/
Contra Costa Community College District,United States,US,http://www.4cd.edu/
Mount St. Mary's University,United States,US,http://www.msmary.edu/
Robert Morris University Illinois,United States,US,http://www.robertmorris.edu/
Northwest Florida State College,United States,US,http://www.nwfsc.edu/
West Virginia Wesleyan College,United States,US,http://www.wvwc.edu/
Utica College,United States,US,http://www.utica.edu/
Career College of Northern Nevada,United States,US,http://www.ccnn.edu/
College of Southern Nevada,United States,US,https://www.csn.edu/
University of North Georgia,United States,US,http://www.ung.edu/
The Principia,United States,US,http://www.principia.edu/
Lynn University,United States,US,http://www.lynn.edu/
Colorado Community College System,United States,US,http://www.cccs.edu/
Valencia College,United States,US,http://www.valenciacollege.edu/
St. Petersburg College,United States,US,http://www.spcollege.edu/
Globe University & Minnesota School of Business,United States,US,http://www.msbcollege.edu/
Everest College,United States,US,http://www.everest.edu/
Southwest Research Institute,United States,US,http://www.swri.edu/
American Public University System,United States,US,http://www.apus.edu/
Full Sail University,United States,US,http://www.fullsail.edu/
YTI Career Institute,United States,US,http://www.yti.edu/
Defense Language Institute Foreign Language Center,United States,US,http://www.dliflc.edu/
Columbus State University,United States,US,http://www.columbusstate.edu/
Morehead State University,United States,US,http://www.moreheadstate.edu/
Colorado State University - Global Campus,United States,US,http://www.csuglobal.edu/
North Dakota University System,United States,US,http://www.ndus.edu/
University of Houston-Downtown,United States,US,http://www.uhd.edu/
Stratford University,United States,US,http://www.stratford.edu/
"California Polytechnic State University, Pomona",United States,US,http://www.cpp.edu/
Baker College,United States,US,http://www.baker.edu/
The College of New Jersey,United States,US,http://www.tcnj.edu/
Abilene Christian University,United States,US,http://www.acu.edu/
Adelphi University,United States,US,http://www.adelphi.edu/
Agnes Scott College,United States,US,http://www.agnesscott.edu/
Aiken Technical College,United States,US,http://www.atc.edu/
Air Force Institute of Technology,United States,US,http://www.afit.edu/
Alabama A&M University,United States,US,http://www.aamu.edu/
Alabama State University,United States,US,http://www.alasu.edu/
Alamo Colleges,United States,US,http://www.alamo.edu/
Albertson College of Idaho,United States,US,http://www.acofi.edu/
Albion College,United States,US,http://www.albion.edu/
Alfred University,United States,US,http://www.alfred.edu/
Allegheny College,United States,US,http://www.alleg.edu/
Allentown College of Saint Francis de Sales,United States,US,http://www.allencol.edu/
Alma College,United States,US,http://www.alma.edu/
Alverno College,United States,US,http://www.alverno.edu/
Ambassador University,United States,US,http://www.ambassador.edu/
American Coastline University,United States,US,http://www.amercoastuniv.edu/
American International College,United States,US,http://www.aic.edu/
American University,United States,US,http://www.american.edu/
Amherst College,United States,US,http://www.amherst.edu/
Andrews University,United States,US,http://www.andrews.edu/
Angelo State University,United States,US,http://www.angelo.edu/
Anne Arundel Community College,United States,US,http://www.aacc.edu/
Antioch New England,United States,US,http://www.antiochne.edu/
Antioch University,United States,US,http://www.antioch.edu/
Antioch University - Los Angeles,United States,US,http://www.antiochla.edu/
Antioch University - Seattle,United States,US,http://www.seattleantioch.edu/
Appalachian State University,United States,US,http://www.appstate.edu/
Aquinas College,United States,US,http://www.aquinas.edu/
Arcadia College,United States,US,http://www.arcadia.edu/
Arizona State University,United States,US,http://www.asu.edu/
Arizona Western College,United States,US,http://www.azwestern.edu/
Arkansas State University,United States,US,http://www.astate.edu/
Arkansas Tech University,United States,US,http://www.atu.edu/
Armstrong State College,United States,US,http://www.armstrong.edu/
Ashland University,United States,US,http://www.ashland.edu/
Assumption College,United States,US,http://www.assumption.edu/
Auburn University,United States,US,http://www.auburn.edu/
Auburn University at Montgomery,United States,US,http://www.aum.edu/
Augsburg College,United States,US,http://www.augsburg.edu/
Augustana College (IL),United States,US,http://www.augustana.edu/
Augustana College (SD),United States,US,http://www.augie.edu/
Augusta University,United States,US,http://www.augusta.edu/
Aurora University,United States,US,http://www.aurora.edu/
Austin College,United States,US,http://www.austincollege.edu/
Austin Community College,United States,US,http://www.austincc.edu/
Austin Peay State University,United States,US,http://www.apsu.edu/
Averett College,United States,US,http://www.averett.edu/
Avila College,United States,US,http://www.avila.edu/
Azusa Pacific University,United States,US,http://www.apu.edu/
Babson College,United States,US,http://www.babson.edu/
Baker University,United States,US,http://www.bakeru.edu/
Ball State University,United States,US,http://www.bsu.edu/
Baptist Bible College,United States,US,http://www.bbc.edu/
Bard College,United States,US,http://www.bard.edu/
Barry University,United States,US,http://www.barry.edu/
Bastyr University,United States,US,http://www.bastyr.edu/
Bates College,United States,US,http://www.bates.edu/
Baylor College of Medicine,United States,US,http://www.bcm.edu/
Baylor University,United States,US,http://www.baylor.edu/
Bellevue University,United States,US,http://www.bellevue.edu/
Belmont University,United States,US,http://www.belmont.edu/
Beloit College,United States,US,http://www.beloit.edu/
Bemidji State University,United States,US,http://www.bemidjistate.edu/
Benedictine College,United States,US,http://www.benedictine.edu/
Bennington College,United States,US,http://www.bennington.edu/
Bentley College,United States,US,http://www.bentley.edu/
Berea College,United States,US,http://www.berea.edu/
Berklee College of Music,United States,US,http://www.berklee.edu/
Bethany College,United States,US,http://www.bethanywv.edu/
Bethel College (KS),United States,US,http://www.bethelks.edu/
Bethel University,United States,US,http://www.bethel.edu/
Biola University,United States,US,http://www.biola.edu/
Birmingham-Southern College,United States,US,http://www.bsc.edu/
Black Hills State University,United States,US,http://www.bhsu.edu/
Bloomsburg University of Pennsylvania,United States,US,http://www.bloomu.edu/
Bluffton College,United States,US,http://www.bluffton.edu/
Bob Jones University,United States,US,http://www.bju.edu/
Boise State University,United States,US,http://www.boisestate.edu/
Boston College,United States,US,http://www.bc.edu/
Boston Graduate School of Psychoanalysis,United States,US,http://www.bgsp.edu/
Boston University,United States,US,http://www.bu.edu/
Bowdoin College,United States,US,http://www.bowdoin.edu/
Bowie State University,United States,US,http://www.bowiestate.edu/
Bowling Green State University,United States,US,http://www.bgsu.edu/
Bradley University,United States,US,http://www.bradley.edu/
Brandeis University,United States,US,http://www.brandeis.edu/
Brenau University,United States,US,http://www.brenau.edu/
Briar Cliff College,United States,US,http://www.briar-cliff.edu/
Bridgewater College,United States,US,http://www.bridgewater.edu/
Brigham Young University,United States,US,http://www.byu.edu/
Brigham Young University - Idaho,United States,US,http://www.byui.edu/
Brigham Young University Hawaii,United States,US,http://www.byuh.edu/
Broward College,United States,US,http://www.broward.edu/
Brown University,United States,US,http://www.brown.edu/
Bryant College,United States,US,http://www.bryant.edu/
Bryn Mawr College,United States,US,http://www.brynmawr.edu/college
Bucknell University,United States,US,http://www.bucknell.edu/
Buena Vista University,United States,US,http://www.bvu.edu/
Butler University,United States,US,http://www.butler.edu/
California Coast University,United States,US,http://www.calcoast.edu/
California Institute of Technology,United States,US,http://www.caltech.edu/
California Lutheran University,United States,US,http://www.callutheran.edu/
California Maritime Academy,United States,US,http://www.csum.edu/
California National University,United States,US,http://www.cnuas.edu/
"California Polytechnic State University, San Luis Obispo",United States,US,http://www.calpoly.edu/
"California State University, Bakersfield",United States,US,http://www.csub.edu/
"California State University, Chico",United States,US,http://www.csuchico.edu/
"California State University, Dominguez Hills",United States,US,http://www.csudh.edu/
"California State University, Fresno",United States,US,http://www.csufresno.edu/
"California State University, Fullerton",United States,US,http://www.fullerton.edu/
"California State University, Hayward",United States,US,http://www.csuhayward.edu/
"California State University, Long Beach",United States,US,http://www.csulb.edu/
"California State University, Los Angeles",United States,US,http://www.calstatela.edu/
"California State University, Monterey Bay",United States,US,http://www.csumb.edu/
"California State University, Northridge",United States,US,http://www.csun.edu/
"California State University, Sacramento",United States,US,http://www.csus.edu/
"California State University, San Bernardino",United States,US,http://www.csusb.edu/
"California State University, San Marcos",United States,US,http://www.csusm.edu/
"California State University, Stanislaus",United States,US,http://www.csustan.edu/
California State University System,United States,US,http://www.calstate.edu/
California University of Pennsylvania,United States,US,http://www.cup.edu/
Calvin College,United States,US,http://www.calvin.edu/
Cameron University,United States,US,http://www.cameron.edu/
Campbellsville College,United States,US,http://www.campbellsville.edu/
Campbell University,United States,US,http://www.campbell.edu/
Canisius College,United States,US,http://www.canisius.edu/
Capella University,United States,US,http://www.capella.edu/
Capitol Technology University,United States,US,http://www.captechu.edu/
Carleton College,United States,US,http://www.carleton.edu/
Carlow College,United States,US,http://www.carlow.edu/
Carnegie Mellon University,United States,US,http://www.cmu.edu/
Carroll College,United States,US,http://www.carroll.edu/
Carroll University,United States,US,http://www.carrollu.edu/
Carson-Newman College,United States,US,http://www.cn.edu/
Carthage College,United States,US,http://www.carthage.edu/
Case Western Reserve University,United States,US,http://www.case.edu/
Castleton State University,United States,US,http://www.castleton.edu/
Catholic University of America,United States,US,http://www.cua.edu/
Cedarville College,United States,US,http://www.cedarville.edu/
Centenary College of Louisiana,United States,US,http://www.centenary.edu/
Central College,United States,US,http://www.central.edu/
Central Connecticut State University,United States,US,http://www.ccsu.edu/
Central Methodist College,United States,US,http://www.cmc.edu/
Central Michigan University,United States,US,http://www.cmich.edu/
Central Washington University,United States,US,http://www.cwu.edu/
Centre College,United States,US,http://www.centre.edu/
Chadron State College,United States,US,http://www.csc.edu/
Champlain College,United States,US,http://www.champlain.edu/
Chapman University,United States,US,http://www.chapman.edu/
Chatham College,United States,US,http://www.chatham.edu/
Chesapeake College,United States,US,http://www.chesapeake.edu/
Cheyney University,United States,US,http://www.cheyney.edu/
Chicago School of Professional Psychology,United States,US,http://www.csopp.edu/
Christian Brothers University,United States,US,http://www.cbu.edu/
Christian Theological Seminary,United States,US,http://www.cts.edu/
Christopher Newport University,United States,US,http://www.cnu.edu/
City University,United States,US,http://www.cityu.edu/
City University of New York,United States,US,http://www.cuny.edu/
Claremont Graduate School,United States,US,http://www.cgs.edu/
Claremont McKenna College,United States,US,http://www.cmc.edu/
Clarion University of Pennsylvania,United States,US,http://www.clarion.edu/
Clarke College,United States,US,http://www.clarke.edu/
Clarkson University,United States,US,http://www.clarkson.edu/
Clark University,United States,US,http://www.clarku.edu/
Clayton State College,United States,US,http://www.clayton.edu/
Clemson University,United States,US,http://www.clemson.edu/
Cleveland State University,United States,US,http://www.csuohio.edu/
Clinch Valley College,United States,US,http://www.clinch.edu/
Coastal Carolina University,United States,US,http://www.coastal.edu/
Coast Colleges,United States,US,http://www.cccd.edu/
Coe College,United States,US,http://www.coe.edu/
Coker College,United States,US,http://www.coker.edu/
Colby College,United States,US,http://www.colby.edu/
Colgate University,United States,US,http://www.colgate.edu/
College of Charleston,United States,US,http://www.cofc.edu/
College of Eastern Utah,United States,US,http://www.ceu.edu/
College of New Rochelle,United States,US,http://www.cnr.edu/
College of Saint Benedict,United States,US,http://www.csbsju.edu/
College of Saint Catherine,United States,US,http://www.stkate.edu/
College of Saint Rose,United States,US,http://www.strose.edu/
College of St. Francis,United States,US,http://www.stfrancis.edu/
College of St. Scholastica,United States,US,http://www.css.edu/
College of the Atlantic,United States,US,http://www.coa.edu/
College of the Holy Cross,United States,US,http://www.holycross.edu/
College of William and Mary,United States,US,http://www.wm.edu/
College of Wooster,United States,US,http://www.wooster.edu/
Colorado Christian University,United States,US,http://www.ccu.edu/
Colorado College,United States,US,http://www.coloradocollege.edu/
Colorado Mesa University,United States,US,http://www.coloradomesa.edu/
Colorado School of Mines,United States,US,http://www.mines.edu/
Colorado State University,United States,US,http://www.colostate.edu/
Colorado Technical University,United States,US,http://www.coloradotech.edu/
University of Colorado Anschutz Medical Campus,United States,US,https://www.cuanschutz.edu/
Columbia College Chicago,United States,US,http://www.colum.edu/
Columbia Southern University,United States,US,http://www.colsouth.edu/
Columbia Union College,United States,US,http://www.cuc.edu/
Columbia University,United States,US,http://www.columbia.edu/
Community College of Baltimore County,United States,US,http://www.ccbcmd.edu/
Concordia College - Ann Arbor,United States,US,http://www.ccaa.edu/
Concordia College - Moorhead,United States,US,http://www.cord.edu/
Concordia College - Seward,United States,US,http://www.ccsn.edu/
Concordia College - St. Paul,United States,US,http://www.csp.edu/
Connecticut College,United States,US,http://www.conncoll.edu/
Connecticut State University System,United States,US,http://www.ct.edu/
Cooper Union for the Advancement of Science and Art,United States,US,http://www.cooper.edu/
Coppin State University,United States,US,http://www.coppin.edu/
Allen College,United States,US,https://www.allencollege.edu/
Cornell College,United States,US,http://www.cornell-iowa.edu/
Cornell University,United States,US,http://www.cornell.edu/
Corning Community College,United States,US,http://www.corning-cc.edu/
Creighton University,United States,US,http://www.creighton.edu/
Curry College,United States,US,http://www.curry.edu/
Daemen College,United States,US,http://www.daemen.edu/
Dakota State University,United States,US,http://www.dsu.edu/
Dakota Wesleyan University,United States,US,http://www.dwu.edu/
Dallas Baptist University,United States,US,http://www.dbu.edu/
Dallas County Community College,United States,US,http://www.dcccd.edu/
Dana College,United States,US,http://www.dana.edu/
Daniel Webster College,United States,US,http://www.dwc.edu/
Dartmouth College,United States,US,http://www.dartmouth.edu/
Davenport University,United States,US,http://www.davenport.edu/
Davidson College,United States,US,http://www.davidson.edu/
Davis & Elkins College,United States,US,http://www.dne.wvnet.edu/
Daytona State College,United States,US,http://www.daytonastate.edu/
Delaware State University,United States,US,http://www.desu.edu/
Delta State University,United States,US,http://www.deltastate.edu/
Denison University,United States,US,http://www.denison.edu/
DePaul University,United States,US,http://www.depaul.edu/
DePauw University,United States,US,http://www.depauw.edu/
DeVry Institute of Technology,United States,US,http://www.devry.edu/
Dharamsinh Desai University,India,IN,http://www.ddu.ac.in/
Dickinson College,United States,US,http://www.dickinson.edu/
Dickinson State University,United States,US,http://www.dickinsonstate.edu/
Dillard University,United States,US,http://www.dillard.edu/
Dominican College,United States,US,http://www.dominican.edu/
Dordt College,United States,US,http://www.dordt.edu/
Dowling College,United States,US,http://www.dowling.edu/
Drake University,United States,US,http://www.drake.edu/
Drew University,United States,US,http://www.drew.edu/
Drexel University,United States,US,http://www.drexel.edu/
Drury College,United States,US,http://www.drury.edu/
Duquesne University,United States,US,http://www.duq.edu/
Earlham College,United States,US,http://www.earlham.edu/
East Carolina University,United States,US,http://www.ecu.edu/
East Central University,United States,US,http://www.ecok.edu/
Eastern Connecticut State University,United States,US,http://www.easternct.edu/
Eastern Illinois University,United States,US,http://www.eiu.edu/
Eastern Kentucky University,United States,US,http://www.eku.edu/
Eastern Mennonite University,United States,US,http://www.emu.edu/
Eastern Michigan University,United States,US,http://www.emich.edu/
Eastern New Mexico University,United States,US,http://www.enmu.edu/
Eastern Oregon State College,United States,US,http://www.eou.edu/
Eastern Washington University,United States,US,http://www.ewu.edu/
East Stroudsburg State University of Pennsylvania,United States,US,http://www.esu.edu/
East Tennessee State University,United States,US,http://www.etsu.edu/
Edgewood College,United States,US,http://www.edgewood.edu/
Edinboro University of Pennsylvania,United States,US,http://www.edinboro.edu/
Elizabeth City State University,United States,US,http://www.ecsu.edu/
Elizabethtown College,United States,US,http://www.etown.edu/
Elmhurst College,United States,US,http://www.elmhurst.edu/
Elon College,United States,US,http://www.elon.edu/
Embry-Riddle Aeronautical University,United States,US,http://www.erau.edu/
Emerson College,United States,US,http://www.emerson.edu/
Emmanuel College,United States,US,http://www.emmanuel.edu/
Emory University,United States,US,http://www.emory.edu/
Emory & Henry College,United States,US,https://www.ehc.edu/
Emporia State University,United States,US,http://www.emporia.edu/
Erie Community College,United States,US,http://www.ecc.edu/
Lake Erie College of Osteopathic Medicine,United States,US,https://lecom.edu/
East Texas Baptist University,United States,US,https://www.etbu.edu/
Evergreen State College,United States,US,http://www.evergreen.edu/
Fairleigh Dickinson University,United States,US,http://www.fdu.edu/
Fairmont State College,United States,US,http://www.fairmontstate.edu/
Fayetteville State University,United States,US,http://www.uncfsu.edu/
Ferris State University,United States,US,http://www.ferris.edu/
Fielding Institute,United States,US,http://www.fielding.edu/
Fisk University,United States,US,http://www.fisk.edu/
Fitchburg State College,United States,US,http://www.fsc.edu/
Florida Agricultural and Mechanical University,United States,US,http://www.famu.edu/
Florida Atlantic University,United States,US,http://www.fau.edu/
Florida Gulf Coast University,United States,US,http://www.fgcu.edu/
Florida Institute of Technology,United States,US,http://www.fit.edu/
Florida International University,United States,US,http://www.fiu.edu/
Florida State University,United States,US,http://www.fsu.edu/
Fontbonne College,United States,US,http://www.fontbonne.edu/
Fordham University,United States,US,http://www.fordham.edu/
Fort Hays State University,United States,US,http://www.fhsu.edu/
Fort Lewis College,United States,US,http://www.fortlewis.edu/
Fountainhead College of Technology,United States,US,http://fountainheadcollege.edu/
Franklin and Marshall College,United States,US,http://www.fandm.edu/
Franklin Pierce Law Center,United States,US,http://www.fplc.edu/
Franklin University,United States,US,http://www.franklin.edu/
Frederick Community College,United States,US,http://www.frederick.edu/
Fresno Pacific University,United States,US,http://www.fresno.edu/
Friends University,United States,US,http://www.friends.edu/
Frostburg State University,United States,US,http://www.frostburg.edu/
Fuller Theological Seminary,United States,US,http://www.fuller.edu/
Furman University,United States,US,http://www.furman.edu/
Futureworks,United Kingdom,GB,https://futureworks.ac.uk/
Gallaudet University,United States,US,http://www.gallaudet.edu/
Gannon University,United States,US,http://www.gannon.edu/
Geneva College,United States,US,http://www.geneva.edu/
George Fox College,United States,US,http://www.gfc.edu/
George Mason University,United States,US,http://www.gmu.edu/
Georgetown University,United States,US,http://www.georgetown.edu/
George Washington University,United States,US,http://www.gwu.edu/
Georgia College,United States,US,http://www.gcsu.edu/
Georgia Institute of Technology,United States,US,http://www.gatech.edu/
Georgian Court University,United States,US,http://www.georgian.edu/
Georgia Southern University,United States,US,http://www.georgiasouthern.edu/
Georgia Southwestern State University,United States,US,http://gsw.edu/
Georgia State University,United States,US,http://www.gsu.edu/
Gettysburg College,United States,US,http://www.gettysburg.edu/
GMI Engineering and Management Institute,United States,US,http://www.gmi.edu/
Golden Gate University,United States,US,http://www.ggu.edu/
Goldey-Beacom College,United States,US,http://www.gbc.edu/
Gonzaga University,United States,US,http://www.gonzaga.edu/
Goshen College,United States,US,http://www.goshen.edu/
Goucher College,United States,US,http://www.goucher.edu/
Governors State University,United States,US,http://www.govst.edu/
Grace College,United States,US,http://www.grace.edu/
Graceland College,United States,US,http://www.graceland.edu/
Grand Valley State University,United States,US,http://www.gvsu.edu/
Greenleaf University,United States,US,http://www.greenleaf.edu/
Grinnell College,United States,US,http://www.grinnell.edu/
Guilford College,United States,US,http://www.guilford.edu/
Gustavus Adolphus College,United States,US,https://www.gac.edu/
Hagerstown Community College,United States,US,http://www.hagerstowncc.edu/
Hamilton College,United States,US,http://www.hamilton.edu/
Hamline University,United States,US,http://www.hamline.edu/
Hampden-Sydney College,United States,US,http://www.hsc.edu/
Hampshire College,United States,US,http://www.hampshire.edu/
Hampton University,United States,US,http://www.hamptonu.edu/
Hanover College,United States,US,http://www.hanover.edu/
Harding University,United States,US,http://www.harding.edu/
Harford Community College,United States,US,http://www.harford.edu/
Hartwick College,United States,US,http://www.hartwick.edu/
Harvard University,United States,US,http://www.harvard.edu/
Harvey Mudd College,United States,US,http://www.hmc.edu/
Haskell Indian Nations University,United States,US,http://www.haskell.edu/
Hastings College,United States,US,http://www.hastings.edu/
Haverford College in Pennsylvania,United States,US,http://www.haverford.edu/
Hawaii Pacific University,United States,US,http://www.hpu.edu/
Heidelberg College,United States,US,http://www.heidelberg.edu/
Hendrix College,United States,US,http://www.hendrix.edu/
Hesston College,United States,US,http://www.hesston.edu/
High Point University,United States,US,http://www.highpoint.edu/
Hillsdale College,United States,US,http://www.hillsdale.edu/
Hiram College,United States,US,http://www.hiram.edu/
Hobart and William Smith Colleges,United States,US,http://www.hws.edu/
Hofstra University,United States,US,http://www.hofstra.edu/
Hollins College,United States,US,http://www.hollins.edu/
Hood College,United States,US,http://www.hood.edu/
Hope College,United States,US,http://www.hope.edu/
Howard Community College,United States,US,http://www.howardcc.edu/
Howard University,United States,US,http://www.howard.edu/
Humboldt State University,United States,US,http://www.humboldt.edu/
Huntingdon College,United States,US,http://www.huntingdon.edu/
Huntington University,United States,US,http://www.huntington.edu/
ICI University,United States,US,http://www.ici.edu/
Idaho State University,United States,US,http://www.isu.edu/
Illinois Benedictine College,United States,US,http://www.ibc.edu/
Illinois Institute of Technology,United States,US,http://www.iit.edu/
Illinois State University,United States,US,http://www.illinoisstate.edu/
Indiana Institute of Technology,United States,US,http://www.indianatech.edu/
Indiana State University,United States,US,http://www.indstate.edu/
Indiana University,United States,US,http://www.iu.edu/
Indiana University - Bloomington,United States,US,https://bloomington.iu.edu/
Indiana University at South Bend,United States,US,http://www.iusb.edu/
Indiana University of Pennsylvania,United States,US,http://www.iup.edu/
Indiana University/Purdue University at Columbus,United States,US,http://www.iupuc.edu/
Indiana University/Purdue University at Fort Wayne,United States,US,http://www.ipfw.edu/
Indiana University/Purdue University at Indianapolis,United States,US,http://www.iupui.edu/
Indiana University Southeast,United States,US,http://www.ius.edu/
"Indiana Wesleyan University, Marion",United States,US,http://www.indwes.edu/
Institute for World Politics,United States,US,http://www.iwp.edu/
Iona College,United States,US,http://www.iona.edu/
Iowa State University,United States,US,http://www.iastate.edu/
Irvine Valley College,United States,US,http://www.ivc.edu/
Ithaca College,United States,US,http://www.ithaca.edu/
Jackson State University,United States,US,http://www.jsums.edu/
Jacksonville State University,United States,US,http://www.jsu.edu/
Jacksonville University,United States,US,http://www.ju.edu/
James Madison University,United States,US,http://www.jmu.edu/
John Brown University,United States,US,http://www.jbu.edu/
John F. Kennedy University,United States,US,http://www.jfku.edu/
Johns Hopkins University,United States,US,http://www.jhu.edu/
Johns Hopkins University Applied Physics Laboratory,United States,US,http://www.jhuapl.edu/
Johnson & Wales University,United States,US,http://www.jwu.edu/
Johnson Bible College,United States,US,http://www.jbc.edu/
Johnson C. Smith University,United States,US,http://www.jcsu.edu/
Jones College,United States,US,http://www.jones.edu/
Judson College,United States,US,http://www.judson.edu/
Juniata College,United States,US,http://www.juniata.edu/
